id,name,latitude,longitude,sector,subsector,assetType,sourceType,pollution_type,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,source_file,wte_class,waste_type,how_used,energy_generated,needed_hardware,wte_score,wte_confidence,wte_reason,second_best_wte_class,second_best_wte_score,classification_note
38476391,Lotus Garments Co.,31.2652893,32.3018661,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38473722,Ace Apparel Egypt,30.2327128,31.3909597,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38479733,Jade Textile Egypt,30.2926655,31.7423434,manufacturing,textiles-leather-apparel,Finished Goods,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38477429,Globe International Industries,31.2000924,29.9187387,manufacturing,textiles-leather-apparel,Final Product Assembly | Cutting | Sewing | Packing,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38476394,Lotustex Textile Co.,30.2197169,31.7503464,manufacturing,textiles-leather-apparel,Wet Process| Weaving,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38469726,Ammar Tanning,30.0504562,31.2423389,manufacturing,textiles-leather-apparel,Raw Material Processing Or Production|Tannery,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38472975,Alpha  Textile,31.2000924,29.9187387,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38473251,Jade Textile Ismailia S.A.E,30.6017375,32.2040922,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38476776,Plaza Readymade Garments Ind.,31.2652893,32.3018661,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.2312851897,USD,3396949.2312851897,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38479731,Jade Apparel Industries Sae,30.8468631,29.5885765,manufacturing,textiles-leather-apparel,Finished Goods,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.283,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Methane Capture + Generator,20.389,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38469514,"Alroubaia Fourtex Textiles Co,S.A.E",30.3593519,30.5327214,manufacturing,textiles-leather-apparel,Wet Process|Weaving,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.283,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Methane Capture + Generator,20.389,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38476834,Eroglu Egypt For Ready Made Garments,30.5964923,32.2714587,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38479274,Eko Egypt International,29.9270238,30.8843434,manufacturing,textiles-leather-apparel,Finished Goods,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.283,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Methane Capture + Generator,20.389,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38480139,Nadine Print,30.3292368,31.2168466,manufacturing,textiles-leather-apparel,Wet Process,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38477814,Elite Merchandising Corp.,31.2423001,29.9835516,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.2312851897,USD,3396949.2312851897,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38474913,Wagdy Moamen & Partners For Textile Industries,30.2283408,31.4798948,manufacturing,textiles-leather-apparel,Manufacturing|Wetprocess|Weaving,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38475896,Hela Clothing Egypt,31.1788926,29.9371714,manufacturing,textiles-leather-apparel,Factory Processing |  Manufacturer | Finished Product Supplier | Primary Producer Agriculture | Sub-Contractor,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,Medium,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Biogas + Composting / Biochar,87.233,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38473454,"El Helal Company For Knitting, Dyeing & Readymade",31.1340357,30.133566,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38473037,Delta Textile Egypt,30.030752,31.3470408,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38476487,Mega Textiles Sae,30.3593519,30.5327214,manufacturing,textiles-leather-apparel,"Cutting, Sewing, Washing, Packing",point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38474841,Lotus High Fashion Garments Co.,31.2652893,32.3018661,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38474801,T&C Garments Sae,30.1892728,31.4513314,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38480047,Master Company For Clothes,30.3171972,31.7808036,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.283,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Methane Capture + Generator,20.389,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38479154,Elhesn Textiles,30.2926655,31.7423434,manufacturing,textiles-leather-apparel,Wet Process| Weaving,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38479167,El Safwa For Ready Made Garment And Export,31.1340357,30.133566,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,MRF + Waste-to-Energy,65.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38479192,Em. Tex For Ready Made Garments,31.1340357,30.133566,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38480085,Milteks Textile Egypt,29.9553288,30.9362564,manufacturing,textiles-leather-apparel,Finished Goods,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38477077,Dice - United Dyers,30.5972455,30.9876321,manufacturing,textiles-leather-apparel,Wet Process,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38475620,Elvan Knitting Dyeing And Finishing S.A.E,30.9150146,29.5455699,manufacturing,textiles-leather-apparel,Wet Process|Weaving,point-source,pm2_5,0.0755288852549544,2.2234328543785492e-08,t of PM2_5 per USD,3396949.2312851897,USD,3396949.2312851897,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38476458,Techno Tex,29.8907854,31.3427262,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38469968,Enva Textile Group For Socks Production S.A.E,30.5964923,32.2714587,manufacturing,textiles-leather-apparel,Ironing|Knitting|Laundry|Packing|Sewing|Washing,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38471887,Seong An Textile S.A.E.,26.820553,30.802498,manufacturing,textiles-leather-apparel,Knitting|Textile Dyeing|Twisting Texturizing Facility|Weaving,point-source,pm2_5,0.0755288852549544,2.2234328543785485e-08,t of PM2_5 per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
33999165,EGY-New Damietta City_methanol,31.4994563767578,31.6698389992847,manufacturing,chemicals,methanol,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,1204234.0799999998,t of chemical,1353072.0,t of chemical,0.8899999999999999,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",101.704,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,98.38,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
33999114,EGY-'Ataqah_methanol,29.5152729052742,32.2271765919496,manufacturing,chemicals,methanol,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,1834140.48,t of chemical,2060832.0,t of chemical,0.8900000000000001,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",102.251,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,99.064,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
32267410,Egypt,26.50661999974957,29.84446151312441,manufacturing,chemicals,soda_ash,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,0.0,t of chemical,144444.0,t of chemical,0.0,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",96.513,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,91.891,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
45257105,Helwan Fertilizer Plant,29.7758725,31.3022137,manufacturing,chemicals,ammonia,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,464634.8920183059,t of chemical,589670.0,t of chemical,0.7879574881176012,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",102.625,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,99.532,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
45257029,Abu Qir Fertilizer Complex,31.271681,30.096651,manufacturing,chemicals,ammonia,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,1733506.4738587225,t of chemical,2200000.0,t of chemical,0.7879574881176011,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",103.936,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,101.17,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1567316,Egyptian Iron & Steel Company Cairo plant,29.774458,31.312013,manufacturing,iron-and-steel,BF/BOF,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of steel,0.0,t of steel,0.0,t of steel,0.0,2024,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",91.891,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,16.513,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
45257030,Alexandria Fertilizer Complex,31.272363,30.092262,manufacturing,chemicals,ammonia,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,503307.8455351177,t of chemical,638750.0,t of chemical,0.7879574881176011,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",102.715,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,99.644,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
45257154,Nitrogenous Fertilizer Complex,29.9463098,32.4672762,manufacturing,chemicals,ammonia,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,315182.9952470404,t of chemical,400000.00000000006,t of chemical,0.7879574881176009,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",102.199,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,98.998,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
45257062,Damietta Fertilizers Complex,31.4629882,31.7799027,manufacturing,chemicals,ammonia,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,1575914.9762352025,t of chemical,2000000.0,t of chemical,0.7879574881176011,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",103.749,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,100.936,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
45257033,Aswan Kima Fertilizer Complex,24.0611469,32.9161871,manufacturing,chemicals,ammonia,point-source,pm2_5,0.0,0.0,t of PM2_5 per t of chemical,407452.8171056116,t of chemical,517099.9999999999,t of chemical,0.7879574881176014,2024,egy_pm2_5_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",102.498,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,99.373,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
42547371,National Cement New Beni Suef Cement Plant,29.0169742891574,31.2024197604771,manufacturing,cement,integrated dry,point-source,pm2_5,3222.379507005786,0.0006412125818261,t of PM2_5 per t of cement,5025446.471790275,t of cement,11999999.999456163,t of cement,0.4187872060015022,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",109.625,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,30.7,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896673,Arabian Cement Attaka Plant,29.7978116090201,32.1479441668687,manufacturing,cement,integrated dry,point-source,pm2_5,2181.8069243648984,0.0005622698358011,t of PM2_5 per t of cement,3880355.632551924,t of cement,4999999.999815068,t of cement,0.7760711265390889,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",109.139,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,30.311,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
